name,ID
CAR-EntP_DHCP_Reserve-vlan501,202257
CAR-eReader -VLAN 912,202258
CAR-FW PHILIPs -VLAN 910,202259
CAR-FW-ASA-Inside -VLAN915,202260
CAR-GEGateway-VLAN913,202261
CAR-Guest Network -Vlan902,202262
CAR-IDF_1A_DATA -VLAN708,202263
CAR-IDF_1A_Voice -VLAN208,202264
CAR-IDF_1B_Data -Vlan709,202265
CAR-IDF_1B_Voice -VLAN209,202266
CAR-IDF_2NORTH_DATA -VLAN715,202267
CAR-IDF_2North_Voice -VLAN215,202268
CAR-IDF_AUD_Data -VLAN713,202269
CAR-IDF_AUD_Voice -VLAN213,202270
CAR-IDF_ENG_Data -VLAN714,202271
CAR-IDF_ENG_Voice -VLAN214,202272
CAR-IDF_ER_Data -VLAN711,202273
CAR-IDF_ER_Voice -VLAN211,202274
CAR-IDF_MOB3_Data -VLAN705,202275
CAR-IDF_MOB3_Voice -VLAN204,202276
CAR-IDF_MOB4_Data -VLAN706,202277
CAR-IDF_MOB4_Voice -VLAN206,202278
CAR-IDF_MOB5_Data -VLAN716,202279
CAR-IDF_MOB5_Voice -VLAN216,202280
CAR-IDF_MOBTECHS_Data -VLAN707,202281
CAR-IDF_MOBTECHS_Voice -VLAN207,202282
CAR-IDF_MPLZ_DATA -VLAN719,202283
CAR-IDF_MPLZ_VOICE -VLAN219,202284
CAR-IDF_OCC_Data -VLAN712,202285
CAR-IDF_OCC_Voice -VLAN212,202286
CAR-IDF_RAD_Data -VLAN710,202287
CAR-IDF_RAD_Voice -VLAN210,202288
CAR-IDF_WCR_Data -VLAN717,202289
CAR-IDF_WCR_DATA -VLAN718,202290
CAR-IDF_WCR_Voice -VLAN217,202291
CAR-IDF_WCR_VOICE -VLAN218,202292
CAR-Legacy Workstation -VLAN 974,202293
CAR-MANAGEMENT -VLAN 10,202294
CAR-Neuro Diagnostics -VLAN149,202295
CAR-Nortel ELAN -VLAN202,202296
CAR-Nortel TLAN -VLAN201,202297
CAR-PACS -VLAN170,202298
CAR-PACS_OTHERS -VLAN171,202299
CAR-Ph75u99t -VLAN 906,202300
CAR-PMDF Data -VLAN704,202301
CAR-PRINTERS-NEW -VLAN799,202302
CAR-Radiology -VLAN141,202303
CAR-SERVERS -VLAN600,202304
CAR-Static_Devices -VLAN798,202305
CAR-TeleICU Equipment -VLAN 967,202306
CAR-Vendor Internet -VLAN 914,202307
CAR-WAAS -VLAN21,202308
CAR-Wireless AHSMwmD -VLAN520,202309
CAR-Wireless AHSMwmD Hospira Pumps -VLAN520,202310
CAR-Wireless AHSVoiceC Cisco Phones -VLAN518,202311
CAR-WIRELESS DHCP AHSStaffP -VLAN505,202312
CAR-Wireless-mgmt -VLAN12,202313
CAR_FWPACs 958,202314
UCHG CARROLLWOOD VLAN143,202315
CAR-WRL-GRP-End User Subnets,202327
CAR-GRP-Voice Subnets,202328
CAR-GRP-FWN Vendor Managed,202329
FLG-Wireless Management -VLAN 13,203848
FLG-Legacy Workstations-VLAN 974,203849
FLG-Test DHCP Scope -VLAN 950,203850
FLG-SSID AHSSPKDeV? -VLAN 907,203851
FLG-Provider Wireless -VLAN 906,203852
FLG-Printer VLAN -VLAN 799,203853
FLG-PACS DEVICES -VLAN 701,203854
FLG-PACS CORE -VLAN 700,203855
FLG-Offsite FLG Dr.McKinley -VLAN 704 Data,203856
FLG-Offsite FLG Dr.McKinley -VLAN 204 Voice,203857
FLG-Offsite FLG Dr.Martin -VLAN 704 Data,203858
FLG-Offsite FLG Dr.Martin -VLAN 204 Voice,203859
FLG-Offsite FLG Dr.Combs -VLAN 704 Data,203860
FLG-Offsite FLG Dr.Combs -VLAN 204 Voice,203861
FLG-Management -VLAN 10,203862
FLG-IDF 9 (Hospice House) - VOICE VLan 233,203863
FLG-IDF 9 (Hospice House) - DATA VLan 733,203864
FLG-IDF 8 (3rd FL Nurse ST) - VOICE VLan 232,203865
FLG-IDF 7 (3rd FL MOB) - VOICE VLan 231,203866
FLG-IDF 7 (3rd FL MOB) - DATA VLan 731,203867
FLG-IDF 6 (2nd FL MOB) - VOICE VLan 230,203868
FLG-IDF 6 (2nd FL MOB) - DATA VLan 730,203869
FLG-IDF 5 (MDF) - VOICE -VLAN 229,203870
FLG-IDF 5 (MDF) - DATA VLan 729,203871
FLG-IDF 4 (YMCA) - VOICE -VLAN 228,203872
FLG-IDF 4 (YMCA) - DATA VLan 728,203873
FLG-IDF 3 (Radiology) - VOICE -VLAN 227,203874
FLG-IDF 3 (Radiology) - DATA VLan 727,203875
FLG-IDF 2 (OR) - VOICE -VLAN 226,203876
FLG-IDF 2 (OR) - DATA VLan 726,203877
FLG-IDF 13 (Urgent Care Ctr) - VOICE VLan 237,203878
FLG-IDF 13 (Urgent Care Ctr) - DATA VLan 737,203879
FLG-IDF 11 (3rd FL New Wing) - VOICE VLan 235,203880
FLG-IDF 11 (3rd FL New Wing) - DATA VLan 735,203881
FLG-IDF 10 (2nd FL New Wing) - VOICE VLan 234,203882
FLG-IDF 10 (2nd FL New Wing) - DATA VLan 734,203883
FLG-IDF 1 (Cafeteria) - VOICE VLan 225,203884
FLG-IDF 1 (Cafeteria) - DATA VLan 725,203885
FLG-IDF #2 - RAD Rad/Surg - VLAN 120,203886
FLG-Guest Wireless -VLAN 902,203887
FLG-UPS Monitoring -VLAN 145,203888
FLG-FHF Parkway Medical Center - VOICE VLan 204,203889
FLG-FHF Parkway Medical Center - DATA VLan 704,203890
FLG-Dr.Alter-Town Center -VLan 238,203891
FLG-Dr.Alter-Town Center -Data Vlan 738,203892
FLG-AHSVoiceC -Vlan 518,203893
FLG-AHSStaffW -VLAN 509,203894
FLG-AHSStaffP -VLAN 508,203895
FLG-AHS Voice Wireless 2 -VLan 512,203896
FLG-WRL-GRP-End-User Subnets,203898
FLG-GRP-Management Subnets,203903
FLG-GRP-Voice Subnets,203904
FLG-GRP-FWN Vendor Managed,203905
OCN - AHSVoiceC - VLAN518,204568
OCN - IDF1-Datacenter-Data - VLAN704,204569
OCN - IDF1-Datacenter-Voice - VLAN204,204570
OCN - IDF2-Lab-Data - VLAN705,204571
OCN - IDF2-Lab-Voice - VLAN205,204572
OCN - IDF3-2ndFL-Data - VLAN706,204573
OCN - IDF3-2ndFL-Voice - VLAN206,204574
OCN - IDF4-3rdFL-Data - VLAN707,204575
OCN - IDF4-3rdFL-Voice - VLAN207,204576
OCN - Printer - VLAN799,204577
OCN - SSID AHSSPKDeV - VLAN907,204578
OCN - Wireless-AHSGuest - VLAN902,204579
OCN - Wireless-AHSMwmD - VLAN520,204580
OCN - Wireless-AHSStaffP - VLAN505,204581
OCN - Wireless-Provider - VLAN906,204582
OCN - WirelessMgmt-LWAPP - VLAN12,204583
OCN-GRP-End-User Subnets,204588
OCN-GRP-Management Subnets,204590
OCN-GRP-Voice Subnets,204591
OCN-GRP-FWN Vendor Managed,204593
RFL - IDF1-1stFL-Voice - VLAN204,204595
RFL - IDF1-1stFLr-Data - VLAN704,204596
RFL - IDF2-2ndFL-Data - VLAN705,204597
RFL - IDF2-2ndFl-Voice - VLAN205,204598
RFL - IDF3-3rdFL-Data - VLAN706,204599
RFL - IDF3-3rdFL-Voice - VLAN206,204600
RFL - IDF4-Datacenter3rdFL-Data - VLAN707,204601
RFL - IDF4-Datacenter3rdFL-Voice - VLAN207,204602
RFL - Printer - VLAN799,204603
RFL - Legacy Workstations - VLAN974,204604
RFL-WRD-GRP-End-User Subnets,204605
RFL-GRP-Voice Subnets,204606
RFL-GRP-FWN Vendor Managed,204607
WAT - Server (New) - VLAN600,204623
WAT - Wireless_DHCPReserve - VLAN500,204624
WAT - AHSStaffP - VLAN700,204625
WAT - AHSVoiceC - VLAN200,204626
WAT - BAH & EAR Data - VLAN700,204627
WAT - BAH Data - VLAN700,204628
WAT - BAH Voice - VLAN200,204629
WAT - CAE Data - VLAN700,204630
WAT - CAE Voice - VLAN700,204631
WAT - Cancer Ctr Voice - VLAN200,204632
WAT - Cancer Ctr Data - VLAN700,204633
WAT - CMI Bldg Voice - VLAN200,204634
WAT - CMI Bldg Data - VLAN700,204635
WAT - ComHealth Data - VLAN700,204636
WAT - ComHealth Voice - VLAN200,204637
WAT - DAC & MAA Data - VLAN700,204638
WAT - DAC Data - VLAN700,204639
WAT - DAC Voice - VLAN200,204640
WAT - Data Ctr - VLAN600,204641
WAT - EAR Data - VLAN700,204642
WAT - EAR Voice - VLAN200,204643
WAT - FAI Data - VLAN700,204644
WAT - FAI Voice - VLAN200,204645
WAT - GAJ Data - VLAN700,204646
WAT - GAJ Voice - VLAN200,204647
WAT - HAD & FAI Data - VLAN700,204648
WAT - HAD Data - VLAN700,204649
WAT - HAD Voice - VLAN200,204650
WAT - IAD Data - VLAN700,204651
WAT - IAD Voice - VLAN200,204652
WAT - JAI Data - VLAN700,204653
WAT - JAI Voice - VLAN200,204654
WAT - KAB Data - VLAN700,204655
WAT - KAB Voice - VLAN200,204656
WAT - LAD & KAB Data - VLAN700,204657
WAT - LAD Data - VLAN700,204658
WAT - LAD Voice - VLAN200,204659
WAT - Legacy Wired Mgmt - VLAN10,204660
WAT - Legacy Wireless - VLAN500,204661
WAT - MAA Data - VLAN700,204663
WAT - MAA Voice - VLAN200,204664
WAT - MedEquip Data - VLAN700,204665
WAT - MES Voice - VLAN200,204666
WAT - MOB East Voice - VLAN200,204667
WAT - MOB West Voice - VLAN200,204668
WAT - MOB East Data - VLAN700,204669
WAT - MOB West Data - VLAN700,204670
WAT - NAG Data - VLAN700,204671
WAT - NAG Voice - VLAN200,204673
WAT - Provider - VLAN900,204674
WAT - PYXIS2 - VLAN10,204675
WAT - QBF Data - VLAN700,204676
WAT - QBF Voice - VLAN200,204677
WAT - RAB Data - VLAN700,204678
WAT - RAB Voice - VLAN200,204679
WAT - TAC Data - VLAN700,204680
WAT - TAC Voice - VLAN200,204681
WAT - UAK Data - VLAN700,204682
WAT - UAK Voice - VLAN200,204683
WAT - VAA Data - VLAN700,204684
WAT - VAA Voice - VLAN200,204685
WAT - Management - VLAN13,204686
WAT - Voice - VLAN210 FW,204687
WAT - Voice - VLAN211 FW,204688
WAT - Voice - VLAN215,204689
WAT - Server (OLD) - VLAN600 (Old),204690
WAT - Server (OLD) - VLAN601 (Old),204691
WAT - End User - VLAN798,204692
WAT - Vendor Managed - VLAN902 FW,204693
WAT - Vendor Managed - VLAN911 FW,204694
WAT - Vendor Managed - VLAN912 FW,204695
WAT - Vendor Managed - VLAN913 FW,204696
WAT - Vendor Managed - VLAN914 FW,204697
WAT - Vendor Managed - VLAN916 FW,204698
WAT - Vendor Managed - VLAN917 FW,204699
WAT - Vendor Managed - VLAN918 FW,204700
WAT - Vendor Managed - VLAN919 FW,204701
WAT - Vendor Managed - VLAN922 FW,204702
WAT - Vendor Managed - VLAN952,204703
WAT - Vendor Managed - VLAN958 FW,204704
WAT - Vendor Managed - VLAN959,204705
WAT - Vendor Managed - VLAN968 FW,204706
WAT - VoiceW - VLAN200,204707
WAT - Wired Mgmt - VLAN10,204708
WAT - Wireless Mgmt - VLAN10,204709
WAT - CAE Data2 - VLAN700,204717
WAT - Cancer Ctr Data2 - VLAN700,204718
WAT - CMI Bldg Data2 - VLAN700,204719
WAT - NAG Data2 - VLAN700,204720
WAT - QBF Data2 - VLAN700,204721
WAT - TAC Data2 - VLAN700,204722
WAT - UAK Data2 - VLAN700,204723
WAT - JAI IAD GAJ Data2 - VLAN700,204724
WAT-WRL-GRP-End-User Subnets,204725
WAT-GRP-Server Subnets,204726
WAT-GRP-Management Subnets,204728
WAT-GRP-Voice Subnets,204776
WAT-GRP-FWN Vendor Managed,204778
ORM - 6th Floor Patient Care Unit (PCU) - VLAN225,204779
ORM - 6th Floor Patient Care Unit (PCU) - VLAN725,204780
ORM - Administration - VLAN231,204781
ORM - Administration - VLAN731,204782
ORM - AHSMwmD Wireless Medical Devices - VLAN520,204783
ORM - AHSStaffP offsite Wireless - VLAN513,204784
ORM - AHSVoiceC - VLAN518,204785
ORM - Birthcare Center (East) - VLAN218,204786
ORM - Birthcare Center (East) - VLAN718,204787
ORM - Birthcare Center (West) - VLAN217,204788
ORM - Birthcare Center (West) - VLAN717,204789
ORM - Central Energy Plant - VLAN232,204790
ORM - Central Energy Plant - VLAN732,204791
ORM - Critical Cardiac Care (CCC) - VLAN214,204792
ORM - Critical Cardiac Care (CCC) - VLAN714,204793
ORM - Data Center - VLAN219,204794
ORM - Data Center - VLAN719,204795
ORM - Daytona Beach Shores Offsite - - VLAN204,204796
ORM - Daytona Beach Shores Offsite - - VLAN704,204797
ORM - FHI Data (Schneider / Bigman / Casimiro) VLAN704,204799
ORM - FHI PACS Only VLAN750,204800
ORM - FHI Voice (Schneider / Bigman / Casimiro) VLAN204,204801
ORM - FHMMC Offsite FHI Mortara VLAN520,204802
ORM - FHMMC Offsite New Smyrna Health Park Facilities VLAN755,204803
ORM - FHMMC Offsite Scheerer Data (VLAN704,204804
ORM - FHMMC Offsite Scheerer Voice (VLAN204,204805
ORM - Guest Wireless VLAN902,204806
ORM - Health Park New Smyrna Data - VLAN704,204807
ORM - Health Park New Smyrna PACS - VLAN750,204808
ORM - Health Park New Smyrna Voice - VLAN204,204809
ORM - IDF 29 Cancer Care Center - VLAN233,204810
ORM - IDF 29 Cancer Care Center - VLAN733,204811
ORM - Legacy Firewalled Devices VLAN974,204813
ORM - Legacy Workstations - VLAN974,204814
ORM - Marketing Offsite - VLAN204,204815
ORM - Marketing Offsite - VLAN704,204816
ORM - Medical Intensive Care Unit (MICU) - VLAN223,204817
ORM - Medical Intensive Care Unit (MICU) - VLAN723,204818
ORM - MOB 2nd Floor - VLAN212,204819
ORM - MOB 2nd Floor - VLAN712,204820
ORM - MOB 3rd Floor - VLAN216,204821
ORM - MOB 3rd Floor - VLAN716,204822
ORM - MOB 4th Floor - VLAN221,204823
ORM - MOB 4th Floor - VLAN721,204824
ORM - MOB 5th Floor - VLAN224,204825
ORM - MOB 5th Floor - VLAN724,204826
ORM - MOB Registration - VLAN208,204827
ORM - MOB Registration - VLAN708,204828
ORM - Observation - VLAN229,204829
ORM - Observation - VLAN729,204830
ORM - Oceanside (IDF1) - VLAN101,204831
ORM - Oceanside (IDF2) - VLAN102,204832
ORM - Oceanside (IDF3) - VLAN103,204833
ORM - Oceanside (MDF) - VLAN100,204834
ORM - Offsite FHMMC Dr. Zahedi Voice - VLAN204,204835
ORM - Offsite FHMMC Dr. Zahedi Data - VLAN704,204836
ORM - Offsite FHMMC Dr.Pecks Voice - VLAN204,204837
ORM - Offsite FHMMC Dr.Pecks Data - VLAN704,204838
ORM - Offsite FHMMC Twin Lakes Voice- VLAN204,204839
ORM - Offsite FHMMC Twin Lakes Data - VLAN704,204840
ORM - Offsite New Smyrna Health Park AHSStaffP - VLAN505,204841
ORM - Offsite New Smyrna Health Park Mortara - VLAN520,204842
ORM - ON HOLD - VLAN730,204843
ORM - ON HOLD 11th Floor - VLAN230,204844
ORM - PACS - VLAN700,204845
ORM - Post Anestesia Care Unit (PACU) - VLAN210,204846
ORM - Post Anestesia Care Unit (PACU) - VLAN710,204847
ORM - PrinterVLANEntire Building - VLAN799,204848
ORM - Provider wireless - VLAN906,204849
ORM - Same Day Surgery - VLAN209,204850
ORM - Same Day Surgery - VLAN709,204851
ORM - SSID AHSSPKDeV - VLAN907,204852
ORM - Static - VLAN798,204853
ORM - TeleICU Equipment - VLAN967,204854
ORM - Wireless Data - VLAN505,204855
ORM - Wireless Management - VLAN12,204856
ORM - Wireless Voice - AHSVoiceW - VLAN511,204857
ORM - 7th Floor Patient Care Unit (PCU) Risk Management - VLAN226,204862
ORM - 7th Floor Patient Care Unit (PCU) Risk Management - VLAN726,204863
ORM - 8th Floor - MCU Diabetes Rehab - VLAN727,204864
ORM - Cath Lab CVICU - VLAN215,204865
ORM - Cath Lab CVICU - VLAN715,204866
ORM - CCC Central Monitoring Education Classroom - VLAN213,204867
ORM - CCC Central Monitoring Education Classroom - VLAN713,204868
ORM - ER Cardio - VLAN204,204869
ORM - ER Cardio - VLAN704,204870
ORM - Human Resources Pharmacy Surgery - VLAN211,204871
ORM - Human Resources Pharmacy Surgery - VLAN711,204872
ORM - Materials Management EVS/FANS Engineering - VLAN207,204873
ORM - Materials Management EVS/FANS Engineering - VLAN707,204874
ORM - MCU Diabetes Rehab - VLAN227,204875
ORM - Medical Records Clinical Engineering Cafeteria - VLAN206,204876
ORM - Medical Records Clinical Engineering Cafeteria - VLAN706,204877
ORM - Nursing Performance Improvement Education - VLAN228,204878
ORM - Nursing Performance Improvement Education - VLAN728,204879
ORM - Radiology Auxiliary - VLAN205,204880
ORM - Radiology Auxiliary - VLAN705,204881
ORM - Surgical Intensive Care Unit (SICU) Case Management - VLAN222,204882
ORM - Surgical Intensive Care Unit (SICU) Case Management - VLAN722,204883
ORM-WRL-GRP-End-User Subnets,204885
ORM-GRP-Management Subnets,204887
ORM-GRP-Voice Subnets,204888
ORM-GRP-FWN Vendor Managed,204889
SMM-WRL-GRP-End-User Subnet,205280
TAM-AHSVoiceW-LAN511,205567
TAM-PRINTER-VLAN799,205568
TAM-Net Mgmt-VLAN10,205569
TAM-Server VLAN-VLAN600,205570
TAM-Static Devices-VLAN798,205571
TAM-PACS-VLAN170-BIO,205572
TAM-PACS-VLAN171-BIO,205573
TAM-Wireless Net Mgmt-VLAN12,205574
TAM-AHSStaffP Wireless A-VLAN505,205575
TAM-Firewall_PETCTMobile -VLAN911,205576
TAM-FHT GEGateway-VLAN913,205577
TAM-ROCHE-VLAN914,205578
TAM-Sysmex-VLAN918,205579
TAM-FHTVMware Management-VLAN621,205580
TAM-FHTVmotion-VLAN622,205581
TAM-FHT NFS Storage-VLAN660,205582
TAM-ILO-VLAN140,205583
TAM-Radiology-VLAN141,205584
TAM-AHSStaffP2 Wireless -VLAN508,205585
TAM-VDI_Wired_Data -VLAN997,205586
TAM-Extended Printer-VLAN797,205587
TAM-Legacy Workstation-VLAN974,205588
TAM-Brandon Wound Care VOICE-VLAN204,205589
TAM-Brandon Woundcare Data-VLAN704,205590
TAM-IDF1A_Voice -VLAN204,205591
TAM-IDF1B_Voice -VLAN205,205592
TAM-IDF1C_Voice -VLAN206,205593
TAM-IDF1D_Voice -VLAN207,205594
TAM-IDF1F_Voice -VLAN208,205595
TAM-IDF1G_Voice -VLAN209,205596
TAM-IDF1H_Voice -VLAN210,205597
TAM-IDF1I_Voice -VLAN211,205598
TAM-IDF2N_Voice -VLAN212,205599
TAM-IDF2M_Voice -VLAN213,205600
TAM-IDF 2S_Voice -VLAN214,205601
TAM-IDF3N_Voice -VLAN215,205602
TAM-IDF3M_Voice -VLAN216,205603
TAM-IDF33_Voice -VLAN217,205604
TAM-IDF4N_Voice -VLAN218,205605
TAM-IDF4M_Voice -VLAN219,205606
TAM-IDF4S_Voice -VLAN220,205607
TAM-IDF5M_Voice -VLAN221,205608
TAM-IDF5S_Voice -VLAN222,205609
TAM-IDF6M_Voice -VLAN223,205610
TAM-HP1_Voice -VLAN224,205611
TAM-HP2_Voice -VLAN225,205612
TAM-MC MOB VoIP -VLAN226,205613
TAM-DCI_Voice -VLAN227,205614
TAM-MAC1_Voice -VLAN228,205615
TAM-MAC2_Voice -VLAN229,205616
TAM-IDFMAC3_Voice -VLAN230,205617
TAM-WC1_Voice -VLAN231,205618
TAM-WC2_Voice -VLAN232,205619
TAM-WC2A_Voice -VLAN233,205620
TAM-WC3_Voice -VLAN234,205621
TAM-WCIDE_Voice -VLAN235,205622
TAM-IDF Pepin1_Voice -VLAN237,205623
TAM-IDF Pepin1B_Voice -VLAN238,205624
TAM-IDF Pepin2_Voice -VLAN239,205625
TAM-IDF Pepin3_Voice -VLAN240,205626
TAM-IDF_NOC_Voice -VLAN241,205627
TAM-IDF_Purch_Voice -VLAN242,205628
TAM-ICU_Voice -VLAN243,205629
TAM-ED1A_Voice -VLAN244,205630
TAM-ED1B_Voice -VLAN245,205631
TAM-ED1C_Voice -VLAN246,205632
TAM-IDF1A_Data -VLAN704,205633
TAM-IDF1B_Data -VLAN705,205634
TAM-IDF1C_Data -VLAN706,205635
TAM-IDF1D_Data -VLAN707,205636
TAM-IDF1F_Data -VLAN708,205637
TAM-IDF1G_Data -VLAN709,205638
TAM-IDF1H_Data -VLAN710,205639
TAM-IDF1I_Data -VLAN711,205640
TAM-IDF2N_Data -VLAN712,205641
TAM-IDF2M_Data -VLAN713,205642
TAM-IDF2S_Data -VLAN714,205643
TAM-IDF3N_Data -VLAN715,205644
TAM-IDF3M_Data -VLAN716,205645
TAM-IDF3S_Data -VLAN717,205646
TAM-IDF4N_Data -VLAN718,205647
TAM-IDF4M_Data -VLAN719,205648
TAM-IDF4S_Data -VLAN720,205650
TAM-IDF5M_Data -VLAN721,205651
TAM-IDF5S_Data -VLAN722,205652
TAM-IDF6M_Data -VLAN723,205653
TAM-IDFHP1_Data -VLAN724,205654
TAM-IDFHP2_Data -VLAN725,205655
TAM-IDFMOB1_Data -VLAN726,205656
TAM-IDFDCI_Data -VLAN727,205657
TAM-IDFMAC1_Data -VLAN728,205658
TAM-IDFMAC2_Data -VLAN729,205660
TAM-IDFMAC3_Data -VLAN730,205661
TAM-IDFWC1_Data -VLAN731,205662
TAM-IDFWC2_Data -VLAN732,205663
TAM-IDFWC2A_Data -VLAN733,205664
TAM-IDF WC3_Data -VLAN734,205665
TAM-IDFWCIDE_Data -VLAN735,205666
TAM-IDFPEPIN1A_Data -VLAN737,205667
TAM-IDFPEPIN1B_Data -VLAN738,205668
TAM-IDFPEPIN2_Data -VLAN739,205669
TAM-IDFPEPIN3_Data -VLAN740,205670
TAM-IDFNOC_Data -VLAN741,205671
TAM-IDFPURCH_Data -VLAN742,205672
TAM-ICU_Data -VLAN743,205673
TAM-ED_A_Data -VLAN744,205674
TAM-ED_B_Data -VLAN745,205675
TAM-ED_C_Data -VLAN746,205676
